k,alphaC,alpha,iterations,stepsize,time
50,0.002337965216414473,0.05,10,7,1.969429206
50,0.00240325927734375,0.05,10,8,1.341929463
50,0.0024126129052431874,0.05,10,9,2.352732764
50,0.00240325927734375,0.05,10,10,1.697925211
50,0.002510245483311631,0.05,11,1,1.440940292
50,0.002390453530975839,0.05,11,2,2.282880271
50,0.0023567663755621987,0.05,11,3,2.11392531
50,0.002365708351135254,0.05,11,4,2.49169141
50,0.0026836004108190528,0.05,11,5,2.242790037
50,0.0022337511167758633,0.05,11,6,2.367442332
50,0.002337965216414473,0.05,11,7,2.132740047
50,0.0023753643035888663,0.05,11,8,1.246668662
50,0.0024215527618851023,0.05,11,9,2.275224578
50,0.00240325927734375,0.05,11,10,1.573764768
50,0.0024139434278604064,0.05,12,1,1.556734156
50,0.0022937970766914255,0.05,12,2,2.448672302
50,0.0022891607025996275,0.05,12,3,2.721506129
50,0.002414993941783905,0.05,12,4,2.899101688
50,0.0022530555725097656,0.05,12,5,1.859850936
50,0.0023257903942294836,0.05,12,6,2.170881204
50,0.002337965216414473,0.05,12,7,2.13046317
50,0.0022530555725097656,0.05,12,8,1.957952276
50,0.0024514500240666844,0.05,12,9,2.316190049
50,0.0020599365234375,0.05,12,10,1.487417982
50,0.002365857648846607,0.05,13,1,1.950526134
50,0.002562637381363712,0.05,13,2,2.443226184
50,0.0021795213614147673,0.05,13,3,3.08505331
50,0.0024839937686920166,0.05,13,4,2.544435471
50,0.001971423625946045,0.05,13,5,2.465331548
50,0.0023039392100686904,0.05,13,6,2.278205731
50,0.002398860262145447,0.05,13,7,2.154640799
50,0.00240325927734375,0.05,13,8,1.108151691
50,0.0024215527618851023,0.05,13,9,2.216948166
50,0.0021629333496093754,0.05,13,10,1.515649103
50,0.0022297406972728237,0.05,14,1,1.495896933
50,0.0024866496775433813,0.05,14,2,2.794498117
50,0.002402932793731832,0.05,14,3,3.883310769
50,0.002365708351135254,0.05,14,4,2.596943671
50,0.0023792266845703127,0.05,14,5,1.961492884
50,0.0022740877686043847,0.05,14,6,2.347352145
50,0.0024100172890158043,0.05,14,7,2.739210971
50,0.0025634765625,0.05,14,8,1.151961005
50,0.0023991428770616017,0.05,14,9,2.326065233
50,0.00274658203125,0.05,14,10,0.9797695
50,0.0022449924173159547,0.05,15,1,1.747451657
50,0.002368769756404755,0.05,15,2,3.021353315
50,0.002412747784870168,0.05,15,3,4.64398923
50,0.002027750015258789,0.05,15,4,2.196508246
50,0.0022530555725097656,0.05,15,5,1.761647741
50,0.0022548314118369297,0.05,15,6,2.399605858
50,0.002384482220492423,0.05,15,7,2.110020846
50,0.0025234222412109375,0.05,15,8,1.227121104
50,0.0024215527618851023,0.05,15,9,2.330835919
50,0.002231597900390625,0.05,15,10,1.288442066
50,0.0020869918193929236,0.05,16,1,1.649582873
50,0.0019504298006665297,0.05,16,2,3.00587277
50,0.0021207899323626767,0.05,16,3,4.089150369
50,0.0021685659885406494,0.05,16,4,2.548017241
50,0.0022530555725097656,0.05,16,5,2.101687017
50,0.002318649972283175,0.05,16,6,2.371200472
50,0.002337965216414473,0.05,16,7,2.048541242
50,0.0021028518676757812,0.05,16,8,1.920717304
50,0.0024215527618851023,0.05,16,9,2.082869876
50,0.0021629333496093754,0.05,16,10,1.611626198
50,0.002526688501183815,0.05,17,1,2.446767092
50,0.0022150314079880627,0.05,17,2,3.071997469
50,0.002445779859056606,0.05,17,3,4.492558534
50,0.0023174285888671875,0.05,17,4,1.996875228
50,0.002124309539794922,0.05,17,5,1.666548887
50,0.002309851817773699,0.05,17,6,2.700338798
50,0.0023733805926619707,0.05,17,7,3.022132105
50,0.0025234222412109375,0.05,17,8,1.151124828
50,0.002385556729438918,0.05,17,9,2.194063112
50,0.0025634765625,0.05,17,10,0.926979469
50,0.0019872504950873343,0.05,18,1,2.558829857
50,0.002307925270420122,0.05,18,2,4.578743973
50,0.002076847002627111,0.05,18,3,5.151474262
50,0.0023174285888671875,0.05,18,4,1.935165471
50,0.0026151537895202637,0.05,18,5,2.210799875
50,0.0022855611231168862,0.05,18,6,2.594578459
50,0.002320180904297405,0.05,18,7,2.702109402
50,0.0021028518676757812,0.05,18,8,1.99113496
50,0.0024215527618851023,0.05,18,9,2.069736516
50,0.002231597900390625,0.05,18,10,1.754613697
50,0.0019927666004258093,0.05,19,1,1.702637308
50,0.0021058970670370858,0.05,19,2,4.975264119
50,0.0021300831368538135,0.05,19,3,3.801903528
50,0.002078443765640259,0.05,19,4,2.44105687
50,0.0022999942302703857,0.05,19,5,2.820353809
50,0.002358564688463597,0.05,19,6,2.627326979
50,0.002327287552552713,0.05,19,7,2.904426121
50,0.00240325927734375,0.05,19,8,1.43102064
50,0.0023297144217253713,0.05,19,9,2.198084454
50,0.0021629333496093754,0.05,19,10,1.701954365
50,0.0024326382040131224,0.05,20,1,2.796718508
50,0.0024537501922168303,0.05,20,2,3.248038454
50,0.002662915163195809,0.05,20,3,3.627054764
50,0.0021967291831970215,0.05,20,4,2.35379098
50,0.0026285648345947266,0.05,20,5,2.173983742
50,0.0022656132873041116,0.05,20,6,2.557985868
50,0.002398860262145447,0.05,20,7,2.37196604
50,0.0022430419921875,0.05,20,8,1.750768424
50,0.0024215527618851023,0.05,20,9,2.39078889
50,0.0023792266845703127,0.05,20,10,2.175315377
50,0.004945029728564806,0.1,3,1,2.030532034
50,0.0060697914035576965,0.1,3,2,0.968779013
50,0.005749845337992003,0.1,3,3,1.099206428
50,0.005465986651175432,0.1,3,4,1.308953496
50,0.004929449220804695,0.1,3,5,1.487265349
50,0.005441128498964805,0.1,3,6,2.5290691
50,0.005784026225538953,0.1,3,7,1.898308176
50,0.005453123282884286,0.1,3,8,2.244794999
50,0.005403238960319599,0.1,3,9,2.075550696
50,0.005205165610437204,0.1,3,10,2.333266932
50,0.0056179529727905,0.1,4,1,2.040565259
50,0.00561282056622741,0.1,4,2,1.514207801
50,0.005082516624651313,0.1,4,3,1.522472825
50,0.004826862416187946,0.1,4,4,1.122413274
50,0.00542067344509874,0.1,4,5,2.173690796
50,0.005178250900374291,0.1,4,6,1.904249451
50,0.005875112021555179,0.1,4,7,2.190828371
50,0.005809243609686786,0.1,4,8,1.825084534
50,0.005405538999219108,0.1,4,9,2.291562933
50,0.006097412109375,0.1,4,10,0.616655579
50,0.005269219661676085,0.1,5,1,2.714493417
50,0.005192453808631194,0.1,5,2,1.201495564
50,0.005884685959308106,0.1,5,3,2.288400904
50,0.005433940922348021,0.1,5,4,2.067184717
50,0.004983914342636548,0.1,5,5,2.382331573
50,0.005604068677948426,0.1,5,6,1.931162157
50,0.005321115665312922,0.1,5,7,2.242624785
50,0.006520843505859375,0.1,5,8,1.124825058
50,0.004766977972935859,0.1,5,9,3.239061944
50,0.004816532135009766,0.1,5,10,2.231001833
50,0.005872998734695263,0.1,6,1,1.70480512
50,0.005974703125708126,0.1,6,2,2.97480021
50,0.005526145009531882,0.1,6,3,4.212013129
50,0.005932115925360602,0.1,6,4,3.930924194
50,0.005244586562168484,0.1,6,5,3.775188523
50,0.005302537961521122,0.1,6,6,4.586031604
50,0.004814080320026852,0.1,6,7,3.815121617
50,0.004707276821136475,0.1,6,8,2.705329119
50,0.005523024826088073,0.1,6,9,3.860878505
50,0.005069375038146973,0.1,6,10,2.970385567
50,0.005527196383019489,0.1,7,1,1.256034567
50,0.005594333573922254,0.1,7,2,2.63907282
50,0.005077778501708555,0.1,7,3,2.602866017
50,0.0054015064120920995,0.1,7,4,1.86640695
50,0.005586540292694179,0.1,7,5,3.238508498
50,0.00526244245283356,0.1,7,6,3.467463303
50,0.005547664265769433,0.1,7,7,3.155432808
50,0.004890632629394532,0.1,7,8,2.138803909
50,0.004819453730096118,0.1,7,9,3.101450555
50,0.004881620407104492,0.1,7,10,1.970189668
50,0.005206807169463081,0.1,8,1,1.469805981
50,0.005202782564640951,0.1,8,2,2.371558018
50,0.004795923008925946,0.1,8,3,2.844714416
50,0.005098477083208973,0.1,8,4,3.117411835
50,0.006324984133243561,0.1,8,5,1.971584398
50,0.004994852567972668,0.1,8,6,3.782802152
50,0.0055109247673206276,0.1,8,7,4.670934085
50,0.005187034606933594,0.1,8,8,3.909579292
50,0.004817312643296967,0.1,8,9,4.810175161
50,0.0053352355957031255,0.1,8,10,3.457950173
50,0.005141031642528571,0.1,9,1,3.454102196
50,0.005146895238206906,0.1,9,2,4.826147557
50,0.005503973494291853,0.1,9,3,4.609531098
50,0.005688842021514336,0.1,9,4,6.896783347
50,0.005429543671198189,0.1,9,5,6.448695137
50,0.0053856535358706775,0.1,9,6,6.833792735
50,0.00558106428224484,0.1,9,7,5.433241032
50,0.004707276821136475,0.1,9,8,4.132192911
50,0.005218755363571714,0.1,9,9,6.919204193
50,0.005519986152648926,0.1,9,10,3.760411052
50,0.005377995170677477,0.1,10,1,5.397996901
50,0.005906576339899104,0.1,10,2,3.82289479
50,0.005086455474499121,0.1,10,3,3.425587743
50,0.005282799247652292,0.1,10,4,2.913551658
50,0.0054605696350336075,0.1,10,5,2.696118551
50,0.005328875845022754,0.1,10,6,6.851023754
50,0.004723920972648817,0.1,10,7,4.954928458
50,0.0056192874908447266,0.1,10,8,3.564318039
50,0.005530612662359493,0.1,10,9,4.133734566
50,0.0057828426361083984,0.1,10,10,2.965076758
50,0.0054799691011452375,0.1,11,1,4.827779951
50,0.004695222304396122,0.1,11,2,4.155450234
50,0.0055727908673531635,0.1,11,3,5.111878583
50,0.005337019814760424,0.1,11,4,5.028823926
50,0.0057915132492780685,0.1,11,5,3.625818976
50,0.005426867374806709,0.1,11,6,4.621849313
50,0.005266227497335865,0.1,11,7,6.190167662
50,0.004989767074584961,0.1,11,8,4.185880414
50,0.005545262109395174,0.1,11,9,3.713321928
50,0.005366992950439454,0.1,11,10,4.447933474
50,0.00585299647880334,0.1,12,1,4.073719099
50,0.005396453114700139,0.1,12,2,3.539800291
50,0.0050313900684193546,0.1,12,3,5.01148985
50,0.005359447004593676,0.1,12,4,4.36916967
50,0.00592225044965744,0.1,12,5,3.08389444
50,0.005408621409856715,0.1,12,6,3.906385713
50,0.005511241134756953,0.1,12,7,3.621396821
50,0.004707276821136475,0.1,12,8,2.377968309
50,0.005620198083846461,0.1,12,9,2.707455768
50,0.004668331146240234,0.1,12,10,1.517858678
50,0.0056830150912195905,0.1,13,1,3.042903431
50,0.005227982600698753,0.1,13,2,2.757733361
50,0.0055676429468200775,0.1,13,3,7.724170899
50,0.005375248234486209,0.1,13,4,4.686468111
50,0.005600276926998049,0.1,13,5,4.173522539
50,0.005396932282746703,0.1,13,6,4.60771903
50,0.004758727000412843,0.1,13,7,2.743265363
50,0.005491822957992554,0.1,13,8,2.544527411
50,0.005685769602734739,0.1,13,9,2.943366798
50,0.005519986152648926,0.1,13,10,3.680172896
50,0.005507400086205911,0.1,14,1,3.764903514
50,0.004958052146992679,0.1,14,2,3.499112144
50,0.005675731482639443,0.1,14,3,6.579957227
50,0.005282799247652292,0.1,14,4,4.153141508
50,0.005019869422540069,0.1,14,5,3.343301058
50,0.005532951483448838,0.1,14,6,3.159349291
50,0.0055066141912146396,0.1,14,7,3.144219982
50,0.0057057380676269545,0.1,14,8,2.726406313
50,0.004766977972935859,0.1,14,9,2.739306516
50,0.005292177200317383,0.1,14,10,2.325839588
50,0.0053537291134499836,0.1,15,1,2.847212733
50,0.005036408130259597,0.1,15,2,3.27533004
50,0.00533786667511729,0.1,15,3,7.498908132
50,0.005007653453503735,0.1,15,4,5.749998648
50,0.005581593140959738,0.1,15,5,3.800133524
50,0.005445622488936633,0.1,15,6,3.770259495
50,0.005613804692645919,0.1,15,7,4.351350052
50,0.005298185348510743,0.1,15,8,2.477758529
50,0.005698678397073113,0.1,15,9,3.27860414
50,0.0056192874908447266,0.1,15,10,2.321223337
50,0.005122669315162767,0.1,16,1,3.426275493
50,0.005524969774090375,0.1,16,2,13.272215181
50,0.005763267631231205,0.1,16,3,4.908616621
50,0.0055314861238002794,0.1,16,4,3.341597456
50,0.005219347258389462,0.1,16,5,4.090857576
50,0.005485674808181537,0.1,16,6,3.751600996
50,0.005442085509276736,0.1,16,7,2.689353418
50,0.005565047264099121,0.1,16,8,3.038331648
50,0.005470731261190189,0.1,16,9,2.833234482
50,0.005187034606933594,0.1,16,10,2.021412505
50,0.005115432626352161,0.1,17,1,3.298688617
50,0.005339903410911247,0.1,17,2,4.938874937
50,0.005716714755999538,0.1,17,3,5.533608433
50,0.0055295881793426815,0.1,17,4,4.904676403
50,0.004862844944000244,0.1,17,5,2.98671611
50,0.005396932282746703,0.1,17,6,3.586188745
50,0.005518216034732403,0.1,17,7,4.300122106
50,0.005438281595706939,0.1,17,8,2.656364831
50,0.004819453730096118,0.1,17,9,4.27952715
50,0.0053352355957031255,0.1,17,10,2.231972014
50,0.005234459443907954,0.1,18,1,5.459138788
50,0.005202276256394357,0.1,18,2,6.696029316
50,0.005603195917620079,0.1,18,3,6.952937617
50,0.0056467254180461186,0.1,18,4,5.085834203
50,0.0052811146815656684,0.1,18,5,5.404931192
50,0.005354071090546651,0.1,18,6,5.52347095
50,0.004723649800560538,0.1,18,7,3.858832681
50,0.006055086851119995,0.1,18,8,3.18692571
50,0.004865485769729935,0.1,18,9,3.107993649
50,0.005021095275878906,0.1,18,10,2.990498888
50,0.0057752237805969876,0.1,19,1,4.578744875
50,0.0058908254589303466,0.1,19,2,7.805487401
50,0.005678966755578741,0.1,19,3,5.929496713
50,0.004444944206625225,0.1,19,4,4.646290744
50,0.0051287817768752575,0.1,19,5,4.980604475
50,0.005408621409856715,0.1,19,6,5.296800833
50,0.0055184224363618965,0.1,19,7,5.108640538
50,0.00500178337097168,0.1,19,8,2.987352182
50,0.004873516802344062,0.1,19,9,3.472974922
50,0.0057828426361083984,0.1,19,10,3.165901999
50,0.005619562466991093,0.1,20,1,5.652567331
50,0.0054156103289348945,0.1,20,2,8.295729698
50,0.005063032060285575,0.1,20,3,10.820341489
50,0.005082052876241506,0.1,20,4,6.887860318
50,0.00540601322427392,0.1,20,5,5.901487031
50,0.0052833005196510855,0.1,20,6,5.752542934
50,0.005219756684300877,0.1,20,7,6.611603663
50,0.005436294525861739,0.1,20,8,5.06478315
50,0.004819453730096118,0.1,20,9,8.085461033
50,0.006008148193359375,0.1,20,10,2.566527615
50,0.008611369216103823,0.15,3,1,4.900006971
50,0.009473811861205276,0.15,3,2,3.778382101
50,0.00910609961264814,0.15,3,3,4.237258889
50,0.008784338003374248,0.15,3,4,3.043735101
50,0.008736413225571126,0.15,3,5,3.815196731
50,0.009319440722868874,0.15,3,6,2.726452583
50,0.00925444196086232,0.15,3,7,2.856214782
50,0.009991450229644535,0.15,3,8,2.337339953
50,0.009451853173788138,0.15,3,9,3.438033352
50,0.009234172720024844,0.15,3,10,3.007111562
50,0.008792494128010243,0.15,4,1,3.744960553
50,0.009491887655545829,0.15,4,2,2.197647887
50,0.009465463246906726,0.15,4,3,2.234946257
50,0.008806536737835227,0.15,4,4,2.817952841
50,0.009300761506907503,0.15,4,5,2.570679055
50,0.00906893671200687,0.15,4,6,6.941911075
50,0.008960319894220706,0.15,4,7,5.300947167
50,0.009119419060090218,0.15,4,8,2.638067184
50,0.008990107444991343,0.15,4,9,2.442122598
50,0.01009368896484375,0.15,4,10,0.862297573
50,0.008660093496410937,0.15,5,1,1.809752415
50,0.009342930641696917,0.15,5,2,1.956190686
50,0.00943474835250098,0.15,5,3,4.223448595
50,0.009557624049586072,0.15,5,4,2.561806804
50,0.008811891833829622,0.15,5,5,3.285014431
50,0.008793994819601936,0.15,5,6,2.798899239
50,0.009345993911173769,0.15,5,7,4.296928528
50,0.01041412353515625,0.15,5,8,1.929575133
50,0.008408308242968827,0.15,5,9,4.664809229
50,0.008922100067138672,0.15,5,10,3.013615296
50,0.008575172738478968,0.15,6,1,1.728848142
50,0.009349906160759019,0.15,6,2,2.558840673
50,0.009556494667036246,0.15,6,3,2.331493924
50,0.00881016730024382,0.15,6,4,2.270933424
50,0.009183339903090183,0.15,6,5,4.580587589
50,0.00943773726542992,0.15,6,6,5.213295188
50,0.010063449696135226,0.15,6,7,3.604290193
50,0.009577833116054535,0.15,6,8,4.831102126
50,0.009220166923353628,0.15,6,9,3.908676713
50,0.009567975997924805,0.15,6,10,3.448746215
50,0.009050772071896638,0.15,7,1,4.242975421
50,0.008855607057347994,0.15,7,2,3.422178435
50,0.008809380485545307,0.15,7,3,3.202811875
50,0.008635309569636351,0.15,7,4,3.630106224
50,0.00870843044056885,0.15,7,5,4.473186445
50,0.009218765067300507,0.15,7,6,6.699238818
50,0.00897394833471811,0.15,7,7,4.722290927
50,0.009492404758930208,0.15,7,8,3.846793593
50,0.009747099133667479,0.15,7,9,2.693456185
50,0.008922100067138672,0.15,7,10,1.924751266
50,0.008927728978106845,0.15,8,1,3.264884284
50,0.00920318366834913,0.15,8,2,4.049834718
50,0.00883407897570781,0.15,8,3,2.32641767
50,0.008831405116673439,0.15,8,4,3.631171651
50,0.00970310065895319,0.15,8,5,24.808815886
50,0.00909495859200539,0.15,8,6,42.215869519
50,0.008986283264050123,0.15,8,7,7.691977927
50,0.008847749233245852,0.15,8,8,6.390247464
50,0.008561583571685513,0.15,8,9,8.627743415
50,0.009387731552124023,0.15,8,10,10.52221383
50,0.009248871970836438,0.15,9,1,7.930701253
50,0.00924644429317111,0.15,9,2,5.669794144
50,0.009435853422365192,0.15,9,3,9.481812621
50,0.00912554869268809,0.15,9,4,16.003363637
50,0.009096656867768619,0.15,9,5,16.544282537
50,0.00906170890150449,0.15,9,6,24.736924779
50,0.008799483760047426,0.15,9,7,27.302885127
50,0.009112358093261719,0.15,9,8,14.396338668
50,0.009065609963028362,0.15,9,9,23.062608428
50,0.009112358093261719,0.15,9,10,15.275072846
50,0.009373567565167388,0.15,10,1,11.697792708
50,0.008955368974520853,0.15,10,2,13.500387291
50,0.009193790603171999,0.15,10,3,17.916189087
50,0.010324099101126194,0.15,10,4,8.754140474
50,0.009586663451045753,0.15,10,5,14.298012885
50,0.009009068609411712,0.15,10,6,23.513150787
50,0.008874351229211597,0.15,10,7,17.8409716
50,0.008995606005191805,0.15,10,8,14.023459832
50,0.009220166923353628,0.15,10,9,10.743883408
50,0.009340167045593262,0.15,10,10,9.11793884
50,0.008902364527783074,0.15,11,1,7.970908967
50,0.008740820056711349,0.15,11,2,7.296074323
50,0.009724807884516698,0.15,11,3,7.824200884
50,0.008737844291317742,0.15,11,4,7.91454047
50,0.009439833462238312,0.15,11,5,4.331148997
50,0.00879446440358227,0.15,11,6,6.511484141
50,0.009771789619407334,0.15,11,7,3.941470301
50,0.009061507880687714,0.15,11,8,5.635117278
50,0.008690019167045928,0.15,11,9,4.804298786
50,0.009252548217773438,0.15,11,10,3.280066774
50,0.008734696477013953,0.15,12,1,5.908257873
50,0.009369418123701385,0.15,12,2,6.627494334
50,0.008871058236980272,0.15,12,3,6.903951395
50,0.00819040242731717,0.15,12,4,7.256090453
50,0.008687913752510216,0.15,12,5,6.663240834
50,0.008929888479524833,0.15,12,6,6.495409589
50,0.009090666300876144,0.15,12,7,6.503853386
50,0.009448047727346419,0.15,12,8,4.946828085
50,0.009457958461126334,0.15,12,9,6.107492184
50,0.009112358093261719,0.15,12,10,3.514153118
50,0.008563845512434921,0.15,13,1,6.963592191
50,0.009119395299153597,0.15,13,2,4.364631238
50,0.009289643697710896,0.15,13,3,5.556971819
50,0.009197730832966045,0.15,13,4,4.912853092
50,0.008860952380928214,0.15,13,5,5.732076874
50,0.009414293764998706,0.15,13,6,4.299948441
50,0.008986283264050123,0.15,13,7,3.852235204
50,0.009076762944459915,0.15,13,8,8.886020909
50,0.009187219726688076,0.15,13,9,4.443026078
50,0.009252548217773438,0.15,13,10,2.487049018
50,0.009153052144375114,0.15,14,1,4.66499912
50,0.009202724023819381,0.15,14,2,15.240726485
50,0.008835219704989095,0.15,14,3,18.511077319
50,0.009497364602793823,0.15,14,4,5.524906843
50,0.008934938523452729,0.15,14,5,5.433961233
50,0.00954065636719767,0.15,14,6,4.441971768
50,0.008859081436591821,0.15,14,7,4.774037164
50,0.009397119283676147,0.15,14,8,3.267423462
50,0.00889087524751957,0.15,14,9,4.528856976
50,0.008711814880371094,0.15,14,10,2.733122171
50,0.009003516967555664,0.15,15,1,3.803525404
50,0.008876871419535576,0.15,15,2,6.698804354
50,0.008836945524132857,0.15,15,3,4.899118814
50,0.009504984829611375,0.15,15,4,6.782487872
50,0.009267753164749593,0.15,15,5,3.210402068
50,0.009189876075646,0.15,15,6,4.766609219
50,0.008656991825028059,0.15,15,7,4.51882946
50,0.00898229889571667,0.15,15,8,3.962309532
50,0.00905510118473566,0.15,15,9,4.200779871
50,0.008651733398437502,0.15,15,10,1.811700892
50,0.00952072007878491,0.15,16,1,3.812023284
50,0.009886576657434575,0.15,16,2,4.441431242
50,0.009238298262523217,0.15,16,3,9.576172346
50,0.008967787562141893,0.15,16,4,4.694597629
50,0.009267753164749593,0.15,16,5,4.195199147
50,0.00863519731485187,0.15,16,6,5.695748386
50,0.008994042286795357,0.15,16,7,3.613438867
50,0.009441375732421875,0.15,16,8,1.871238931
50,0.00924897994498911,0.15,16,9,4.026708094
50,0.008831977844238281,0.15,16,10,2.062446481
50,0.009307368712859716,0.15,17,1,7.018164545
50,0.009445400103936104,0.15,17,2,9.853129971
50,0.008649556875477063,0.15,17,3,6.990274746
50,0.008982959887362085,0.15,17,4,4.028893632
50,0.009278590005123988,0.15,17,5,4.488324767
50,0.008693696272232598,0.15,17,6,5.374654247
50,0.008656991825028059,0.15,17,7,4.035823717
50,0.00922626256942749,0.15,17,8,3.955488813
50,0.009220166923353628,0.15,17,9,3.670644443
50,0.009252548217773438,0.15,17,10,2.566914004
50,0.009356607215353734,0.15,18,1,6.420442083
50,0.009282877310332324,0.15,18,2,11.049740975
50,0.008261127526068309,0.15,18,3,8.160635855
50,0.009049910158864805,0.15,18,4,5.767278641
